index,ChEMBL ID,Name,canonical_smiles
180,CHEMBL3989594,EPRINOMECTIN,CC[C@H](C)C1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@H](NC(C)=O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)C(C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@H]1NC(C)=O
181,CHEMBL18772,QUIPAZINE,c1ccc2nc(N3CCNCC3)ccc2c1
182,CHEMBL2108491,INSULIN ZINC,
183,CHEMBL2364620,METHYLSAMIDORPHAN CHLORIDE,C[N@+]1(CC2CC2)CC[C@]23CC(=O)CC[C@@]2(O)[C@H]1Cc1ccc(C(N)=O)c(O)c13.[Cl-]
184,CHEMBL2364615,LUBABEGRON,CC(C)(Cc1ccc(Oc2ncccc2C#N)cc1)NC[C@H](O)COc1ccccc1-c1cccs1
185,CHEMBL2105521,CAMIGLIBOSE,CO[C@H]1O[C@H](CN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)[C@@H](O)[C@H](O)[C@H]1O
186,CHEMBL2105134,NORBOLETHONE,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
187,CHEMBL2106923,PIRQUINOZOL,O=c1[nH]c2ccccc2c2cc(CO)nn12
188,CHEMBL2109472,MDX-CD4,
189,CHEMBL2108782,POLYPROPYLENE GLYCOL,
190,CHEMBL2111011,PAREPTIDE,CC(C)C[C@H](C(=O)NCC(N)=O)N(C)C(=O)[C@@H]1CCCN1
191,CHEMBL471638,VALROCEMIDE,CCCC(CCC)C(=O)NCC(N)=O
192,CHEMBL348763,CLENTIAZEM,COc1ccc([C@@H]2Sc3cc(Cl)ccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
193,CHEMBL5095250,LY-2880070,COc1nc(C)ccc1-c1cc(Nc2cncc(O[C@@H]3CCCNC3)n2)n[nH]1
194,CHEMBL5314921,LEUCOGEN,CCOC(=O)C(c1ccccc1)C1NC(C(=O)O)CS1
195,CHEMBL5314509,BLEXIMENIB,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CCOC)C(C)C)C2)C(C)C
196,CHEMBL5095160,ZAFTUCLENEGENE PIRUPARVOVEC,
197,CHEMBL1509115,TETRYDAMINE,CNc1c2c(nn1C)CCCC2
198,CHEMBL2105774,PREDNISOLONE STEAGLATE,CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
199,CHEMBL2107278,TROXONIUM TOSILATE,CC[N+](CC)(CC)CCOC(=O)c1cc(OC)c(OC)c(OC)c1.Cc1ccc(S(=O)(=O)[O-])cc1
200,CHEMBL2111074,TROXONIUM,CC[N+](CC)(CC)CCOC(=O)c1cc(OC)c(OC)c(OC)c1
,,,
,,,CCOC(=O)NNc1nncc2ccccc12
,,,
,,,CN(C)CCCN1c2ccccc2CC(=O)c2ccccc21
,,,CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C(C)C
,,,O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(c2cccc(Cl)c2)CC1
,,,C#C[C@H](CC(=O)OCC)NC(=O)CCC(=O)Nc1ccc(C(=N)N)cc1
,,,CC1c2ccccc2Cn2cc3c(c21)C(=O)c1cccc(OP(=O)(O)OCc2ccccc2)c1C3=O
,,,O=C1N[C@@](c2ccc(OCCCC(F)(F)F)cc2F)(C(F)(F)F)CC(c2ccn(CC3CC3)n2)=C1n1nn[nH]c1=O
,,,CC(=O)NS(=O)(=O)c1cc(N)ccc1S(=O)(=O)c1ccc(N)cc1
,,,Cc1cccc(C)c1NC(=O)C[N+]1(Cc2ccccc2)CCCCCC1
,,,CC[N+]1(CCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCC1
,,,C=CCCCCCCCCC(=O)NCCC[N+](C)(C)C
,,,CCCCCCCCCCCC(=O)c1ccc(OCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-]
,,,CCCCCCCCCCCC(=O)c1ccc(OCC[N+](C)(C)Cc2ccccc2)cc1
,,,C[C@]12CC[C@H]3[C@@H](CC=C4CC5(CC[C@@]43CCN)OCCO5)[C@@H]1CCC21OCCO1
,,,C[N+](C)(C)C1CCC(CC2CCC([N+](C)(C)C)CC2)CC1
,,,Clc1ccc(COC(C[n+]2ccn(CCc3ccccc3)c2)c2ccc(Cl)cc2Cl)c(Cl)c1
,,,
,,,
,,,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@H]4Cc5ccccc5C[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F
,,,Cc1c(N(CC(C)C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C
,,,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6CCC[N+]6(C)C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
,,,Clc1ccc([I+]c2ccc(Cl)cc2Cl)c(Cl)c1
,,,C[N+](C)(C)CCOC(=O)NCCCCCCNC(=O)OCC[N+](C)(C)C
,,,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@H](O)c4ccccc4)[C@H]3SC2)s1
,,,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-]
,,,
,,,
,,,CNCCNc1ccc2c3c(nn2CCNCCO)-c2cnccc2C(=O)c13
,,,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I
,,,O=C(O)CCCNC(=O)c1ccc(Cl)cc1O
,,,CC1CCCC(C)N1CCCCNC(=O)C(Oc1ccccc1)c1ccccc1
,,,Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1
,,,[123I-].[Na+]
,,,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1N
,,,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(CI)[C@H]3CC[C@]12C
,,,COc1cc([S+](C)[O-])ccc1-c1nc2cnccc2[nH]1
,,,OC(CCl)CN1CC[N+]2(CC1)CC[N+]1(CCN(CC(O)CCl)CC1)CC2
,,,CCN1/C(=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccccc21
,,,
,,,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1.Nc1ccc(P(=O)(O)O)cc1.Nc1ccc(P(=O)(O)O)cc1
,,,N=C(NO)NCC[C@H](N)C(=O)O
,,,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O.O
,,,O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1
,,,COc1ccc(OC)c(C(O)C(C)NC(C)(C)C)c1
,,,
,,,CC[N+](C)(CC)CCOC(C)(c1ccccc1)C1CC2C=CC1C2
,,,O=C(NCCCNC(=O)[C@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@@H]1O[C@H](COS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]1OS(=O)(=O)[O-])[C@@H](COS(=O)(=O)[O-])OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@@H]1O[C@H](COS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]1OS(=O)(=O)[O-])[C@@H](COS(=O)(=O)[O-])OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
,,,O=C(NCCCNC(=O)[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@H](O[C@@H]1O[C@H](COS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@H]1OS(=O)(=O)O)[C@@H](COS(=O)(=O)O)OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@H](O[C@@H]1O[C@H](COS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@H]1OS(=O)(=O)O)[C@@H](COS(=O)(=O)O)OS(=O)(=O)O
,,,
,,,C/C=C(\c1ccccc1)c1ccc2nc(N)n(S(=O)(=O)C(C)C)c2c1
,,,CCNCC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1
,,,O=P([O-])([O-])Oc1ccc(C(c2ccc(OP(=O)([O-])[O-])cc2)c2ccccn2)cc1.[Na+].[Na+].[Na+].[Na+]
,,,CC(C)(CNC(N)=O)NCC(O)COC(=O)c1ccccc1F
,,,CC(=O)O.CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
,,,CC(=O)[N-]S(=O)(=O)c1cc(N)ccc1S(=O)(=O)c1ccc(N)cc1.[Na+]
,,,CC[N+]1(CCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCC1.Cc1ccc(S(=O)(=O)[O-])cc1
,,,OC(CCl)CN1CC[N+]2(CC1)CC[N+]1(CCN(CC(O)CCl)CC1)CC2.[Cl-].[Cl-]
,,,Cc1cccc(C)c1NC(=O)/N=C1\CCCN1C
,,,
,,,N=C(/N=C(/N)NP(=O)(O)O)NCc1ccccc1
,,,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CCOC(=O)OCCN5CCN(S(=O)(=O)c6ccc(OCC)c(-c7nc8c(CCC)nn(C)c8c(=O)[nH]7)c6)CC5)CC4)ccc3OCC)nc12
,,,O=c1[nH]c2cc(C(F)(F)F)c(N3CCOCC3)cc2n(CP(=O)(O)O)c1=O
,,,O=C(NCc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O
,,,NCCCNc1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13
,,,CCOC(=O)c1ncn2c1CN(C)C(=O)c1c(Cl)cccc1-2
,,,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C.O=S(=O)(O)NC1CCCCC1
,,,CC1OCC(Br)([N+](=O)[O-])CO1
,,,CCOC(=O)c1nc(=O)c2cc3cc(OC)c(OC)cc3nc2[nH]1
,,,O=P(O)(O)Oc1ccc(C(c2ccc(OP(=O)(O)O)cc2)c2ccccn2)cc1
,,,
,,,Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1
,,,
,,,
,,,
,,,CN(C)CCCNc1ccnc2cc([125I])ccc12
,,,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1
,,,O=C(NCCS(=O)(=O)O)c1cccs1
,,,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1
,,,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC1CC1
,,,
,,,CN(C)C(=O)CCCCCCCCCCCCO
,,,CN(C)CCN(Cc1cc2ccccc2o1)c1ccccn1
,,,CC(C)(C)NCC(O)COc1ccccc1NC(=O)c1ccco1
,,,Cc1cnn(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
,,,
,,,
,,,
,,,CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)cc1)[C@@H](O)C(C)(C)O2
,,,CNCCCC1(C)CN(c2ccccc2)c2ccccc21
,,,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@H](C(=O)N[C@H](CCC(=O)O)C(N)=O)[C@@H](C)O
,,,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C
,,,CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1.[Br-]
,,,
,,,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c1
,,,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCC[C@H](CC(=O)N5CCCC(F)(F)C5)C(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1C
,,,Cc1c(C)c2ccc(OCCCN3CCN(Cc4ccc(Cl)cc4)CC3)cc2oc1=O
,,,Cl.Cl.Cl.Cl.N=C(N)NCCCCC(=O)Nc1cc(C(F)(F)F)cc(NC(=O)c2cc(C(=O)Nc3cc(C(F)(F)F)cc(NC(=O)CCCCNC(=N)N)c3O[C@@H]3CCNC3)ncn2)c1O[C@@H]1CCNC1
,,,
,,,O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1
,,,
,,,CCCC[N+](C)(C)c1c(C)n(C)n(-c2ccccc2)c1=O.[I-]
,,,CC[N+](C)(CC)CCC(C)OC(=O)c1ccc(Br)o1.[I-]
,,,Cc1cc(NC(=O)/C(C#N)=C(\O)C2CC2)ccc1C(F)(F)F
,,,CCNC(C)C(O)c1ccc(O)c(O)c1
,,,
,,,
,,,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](/N=C/c3ccco3)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O
,,,CCC(C)C(C(=O)OC1CC[N+](C)(C)CC1)c1ccccc1.COS(=O)(=O)[O-]
,,,
,,,
,,,COc1ccc(C[C@H](N)C(=O)N[C@H]2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1
,,,
,,,
,,,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
,,,C[N+](C)(CC(=O)Nc1ccccc1)CC(=O)Nc1ccccc1.[Cl-]
,,,IC(I)I
,,,CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1CCN1CCN(c2ccccc2)CC1
,,,Nc1nc2c([nH]1)c(=O)n(CC1CC1)c(=O)n2CC1CC1
,,,CCCCCCCCCCCCCCCC[N+](C)(C)C1CCCCC1O.[Cl-]
,,,CCOc1ccc(/N=N/c2ccc(N)cc2N)cc1
,,,O=C1c2ccccc2S(=O)(=O)N1CCCN1CCN(c2ncccn2)CC1
,,,CSc1ccc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)cc1
,,,CCN1/C(=C\C=C\c2sc3ccccc3[n+]2CC)Sc2ccccc21.Oc1cc(Cl)c(Cl)cc1Cl.Oc1cc(Cl)c(Cl)cc1Cl.[O-]c1cc(Cl)c(Cl)cc1Cl
,,,NS(=O)(=O)c1cc(S(=O)(=O)O)c(NCc2ccco2)cc1Oc1ccccc1
,,,CCOc1cc(C(Nc2ncc(Cc3cc(OC)c(OC)c(OC)c3)c(N)n2)S(=O)(=O)O)ccc1O
,,,CN1CCCC1COC(=O)C(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1
,,,Nc1cccc(-n2ccccc2=O)c1
,,,C[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1
,,,Oc1ccc(Cc2nccc3cc(O)c(O)cc23)cc1O
,,,CCCc1ncc(C[n+]2ccccc2C)c(N)n1
,,,CC1(C)C(=O)Nc2cc3[nH]c(-c4ccncc4)nc3cc21
,,,OC1CCN(c2ccc(-c3ccccc3Cl)nn2)CC1
,,,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O
,,,NCCC[C@](N)(C(=O)O)C(F)F
,,,CCCCCCCCOc1ccc(C(=O)N[C@H]2C[C@@H](O)[C@@H](O)NC(=O)[C@@H]3[C@@H](O)[C@@H](C)CN3C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c3ccc(O)cc3)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@H]([C@@H](C)O)NC2=O)cc1
,,,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO
,,,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2)cc1
,,,CCC(=O)[C@@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@@]21C
,,,N=C(N)NCCCOc1ccccc1
,,,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1
,,,Cc1ccccc1N1CCN(C2CCc3cc(O)ccc3C2)CC1
,,,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc[nH]n3)CS[C@H]12
,,,CCCCOC(=O)CC(c1ccccc1)N1CCCCC1
,,,CC(C)(O)CC(C)(O)c1ccc(Cl)cc1
,,,CC1(C)S[C@@H]2[C@H](NC(=O)C(Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O
,,,Cc1cc(O)ccc1/C=N/NC1=NCCN1
,,,CCNC(=O)O/N=C/c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@]3(COC)OC)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1
,,,CC(/C=C/C=C1/N(CCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc2C1(C)C)=C\C=C\C1=[N+](CCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc2C1(C)C.[H+].[H+].[H+]
,,,CC(NC(=O)/C=C\C(=O)O)C(Cc1ccc(Cl)cc1)c1ccc(Cl)cc1
,,,CS(=O)(=O)[O-].CS(=O)(=O)[O-].ON=Cc1cc[n+](C[n+]2ccc(C=NO)cc2)cc1
,,,N=C(N)NCCC[C@@H]1NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)NCCOCCOCCOCCNC(=O)COCC(N)=O)CSCC(=O)N[C@@H](CCCCNC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCNC(=O)CO/N=C/c1ccc([18F])cc1)C(=O)N2
,,,N=C(N)NCCC[C@@H]1NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)NCCOCCOCCOCCNC(=O)COCC(N)=O)CSCC(=O)N[C@@H](CCCCNC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCNC(=O)CO/N=C/c1ccc(F)cc1)C(=O)N2
,,,
,,,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C[131I])[C@H]3CC[C@]12C
,,,C[C@@H]1CN(C(=O)c2ccc(NC(=O)c3cc(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)nn3)cc2)C[C@H](C)N1.Cl.Cl
,,,CCc1c2c(nc3ccc(OC(=O)N4CCC(CCn5ccc6cc(-n7c(-c8cc(C(C)C)c(O)cc8O)n[nH]c7=O)ccc65)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
,,,
,,,CCCCCCOc1cc(C)c(O)c(C)c1C
,,,CCCCCCCCCCCCOCCCN
,,,Cc1[nH]cnc1CSCCNc1nc(=O)c(Cc2ccc3c(c2)OCO3)c[nH]1
,,,N=C(N)c1ccc(-c2ccccc2[N+](=O)[O-])o1
,,,c1cc2c(c(N3CCNCC3)c1)OCCO2
,,,CCC(Br)(C(N)=O)C(C)C
,,,Nc1ccc(S(=O)(=O)Nc2cncc(Cl)n2)cc1
,,,C[C@]12CC[C@H]3[C@@H](CCC4=C(Cl)C(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O
,,,C[N+]1(CCF)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.[Br-]
,,,C[N+]1(CCF)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
,,,C[N+](C)(C)CCO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
,,,
,,,CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CC(=O)CCCCC(=O)OC
,,,Cc1ccc2c(c1)C1(C)CCC(=O)C(NC(=O)CCN3CCN(C)CC3)C1O2
,,,CCCCCCCCCCCCCCCCNc1ccc(C(=O)O)cc1
,,,C[C@H](CCC(=O)N[C@@H](CCCCNC(=S)Nc1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21)C(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
,,,O=C(O)c1ccc(S(=O)(=O)N(Cl)Cl)cc1
,,,CC(C)S(=O)(=O)n1c(N)nc2ccc(/C(=N/O)c3ccccc3)cc21
,,,Cc1nc(C)c(N(C)C)nc1C
,,,CC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
,,,O=C1CN(C(=O)CN2CC(c3ccc(Cl)cc3)CC2=O)CCN1
,,,CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1-n1cccc1
,,,CSc1ccc2ncn(/C=C/C(=O)O)c(=O)c2c1
,,,CN(C)CCOC(C)(c1ccccc1)c1ccc(Br)cc1
,,,
,,,
,,,CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1
,,,COc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(C)=O)cc1
,,,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CCCN(CCc2ccccc2)CC1
,,,CCCOC(=O)C[N+](C)(C)CCOCCCCCCCCCCOCC[N+](C)(C)CC(=O)OCCC
,,,O=C(O)c1ccc(NC2OC[C@@H](O)[C@H](O)[C@H]2O)cc1
,,,COc1cc2ccnc(Cc3ccc(OC(=O)c4cccnc4)c(OC(=O)c4cccnc4)c3)c2cc1OC
,,,CCc1nc2ccccc2c(=O)n1-c1c(Cl)cccc1Cl
,,,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2
,,,O=C(O)CCC/C=C\CC1C(O)CC(O)C1/C=C/C(O)COc1cccc(Cl)c1
,,,O=C(COc1ccc(Cl)cc1)NC12CC(c3nnc([C@H]4C[C@@H](OC(F)(F)F)C4)o3)(C1)C2
,,,
,,,CCC1(CC)C(=O)[N-]C(=O)NC1=O.[Na+]
,,,CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(=O)CC)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)C[C@@H]1OC
,,,CN(C)C(C)(CO)Cc1ccc(Cl)c(Cl)c1
,,,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(NC(=O)C(C)(C)CO)cc3)cccc12
,,,CN(CC[N+]1(C)CCCC1)C(=O)C(O)(c1ccccc1)c1cccs1.[Br-]
,,,COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1
,,,C=CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
,,,NC(Cc1ccc(Cl)cc1)C(=O)O
,,,CCCCCCOc1ccc(C(=N)N(CCCC)CCCC)c2ccccc12
,,,CC(=O)N1CC2(CCN(C(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H](N)Cc3ccccc3)CC2)C1
,,,CCN(CC)C(=O)CSc1ccc(Cl)nn1
,,,CCOc1ccc2nc3cc(N)ccc3c(N)c2c1
,,,C=CCc1ccc(O)c(OC)c1
,,,
,,,CCCCC[C@H](O)c1ccc(N2C(=O)CC[C@@H]2CCCc2ccc(C(=O)O)s2)cc1
,,,CCn1c2c(c3ccccc31)CCSC2(C)CCN(C)C
,,,
,,,CC(C)Oc1cccc(CC(=O)N2CCC[C@](CC[N+]34CCC(c5ccccc5)(CC3)CC4)(c3ccc(Cl)c(Cl)c3)C2)c1.O=S(=O)([O-])c1ccccc1
,,,CCC1=C2CC[C@]3(C)[C@@H](OC(C)=O)CC[C@H]3[C@@H]2CCC1=O
,,,O=C(O)Cc1ccc2c(c1)OCc1ccccc1C2=O
,,,
,,,
,,,
,,,CC(C)NCC(O)c1cccc(O)c1
,,,Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1
,,,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1
,,,CCOP(=O)(OCC)ON1C(=O)c2cccc3cccc(c23)C1=O
,,,O/N=C/c1cc[n+](CCC[n+]2ccc(/C=N/O)cc2)cc1
,,,[O-][n+]1ccccc1SSc1cccc[n+]1[O-]
,,,CC(C)NCC(O)c1ccc(O)c2ncccc12
,,,CN(C)C1=NC(=O)C(c2ccccc2)O1
,,,Nc1ncnc(Nc2ccc(Cl)cc2)n1
,,,NC(=S)NS(=O)(=O)c1ccc(N)cc1.NCc1ccc(S(N)(=O)=O)cc1
,,,CCN(C)C(=O)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@H]3C(C)(C)C(=O)Nc2nncs2)cc1F
,,,
,,,
,,,C[N+](C)(C)CCOP(=O)([O-])OCCCCCCCCCCCCCCCCCCc1ccc([124I])cc1
,,,
,,,Oc1ccc(Cl)c2cccnc12
,,,CCC[S+]([O-])c1ccc2[nH]c(NC(=O)OC)nc2c1
,,,CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1.O=P([O-])(O)O
,,,CCCNC(C)(C)COC(=O)c1ccccc1
,,,[2H][C@@](N)(CF)C(=O)O
,,,NC(=N/Cl)/N=N/C(N)=N\Cl
,,,
,,,CC1(c2ccccc2)OC(C(=O)O)=CC1=O
,,,CC1(C)SC(C(NC(=O)Cc2ccccc2)C(=O)NCCCCC(NC=O)C(=O)O)NC1C(=O)O
,,,COc1ccccc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCC2)cc1
